BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,VALUE_missing,DEROG_missing,DELINQ_missing,NINQ_missing,DEBTINC_missing,REASON_DebtCon,REASON_HomeImp,REASON_Not Provided,JOB_Mgr,JOB_Not Provided,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,0.11373873873873873,0.23041256695187515,0.12481646025693793,0.3170731707317073,0.0,0.0,0.3156878181330665,0.30000000000000004,0.2909090909090909,0.6235777807931701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11373873873873873,0.06864375438693592,0.09358433511143296,0.4878048780487805,0.0,0.0,0.34535728296030116,0.0,0.19999999999999998,0.3674243686653166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11373873873873873,0.10793560544118423,0.055564925009641365,0.024390243902439025,0.0,0.0,0.2677378571405832,0.1,0.3818181818181818,0.5906727591522286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11373873873873873,0.053128781570214875,0.08507988475178352,0.5121951219512195,0.0,0.0,0.34077580632126253,0.0,0.18181818181818182,0.35427847217217046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11373873873873873,0.1681237373800904,0.089701843004379,0.29268292682926833,0.0,0.0,0.390951629699666,0.30000000000000004,0.6545454545454545,0.6690634252284776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11373873873873873,0.03861258355619177,0.09211129967956466,0.24390243902439024,0.0,0.0,0.412422168015203,0.0,0.23636363636363636,0.2877899266186927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11373873873873873,0.2816117256664998,0.15473358579753252,0.12195121951219512,0.0,0.0,0.3286919868212249,0.1,0.6545454545454545,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11373873873873873,0.13781331213347855,0.06924092090070988,0.14634146341463417,0.0,0.0,0.22284858132329213,0.0,0.3090909090909091,0.5202954682025167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11373873873873873,0.13790136532767108,0.067371616529604,0.14634146341463417,0.3333333333333333,0.0,0.01874102784285501,0.0,0.01818181818181818,0.5075896465810757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11373873873873873,0.15268172292427173,0.07666270790851376,0.3170731707317073,0.0,0.0,0.34869859879744003,0.30000000000000004,0.5636363636363636,0.6080796365361851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11373873873873873,0.15961528301554515,0.11265713655592757,0.29268292682926833,0.0,0.0,0.23767303712320084,0.0,0.21818181818181817,0.5930145130543312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11373873873873873,0.3799872700239253,0.2050326155283173,0.14634146341463417,0.0,0.0,0.2866492297456601,0.0,1.0,0.5224573708954247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.11373873873873873,0.16837531793492616,0.08718152537595425,0.29268292682926833,0.0,0.16666666666666666,0.18605055784796665,0.2,0.41818181818181815,0.7030805183304931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11373873873873873,0.15833725379697952,0.04735177949520526,0.07317073170731708,0.0,0.0,0.255126981086247,0.0,0.16363636363636364,0.29198871001026494,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11373873873873873,0.04385803812451728,0.07682428185100051,0.4878048780487805,0.0,0.16666666666666666,0.6144585935338094,0.1,0.21818181818181817,0.3131225235953648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11486486486486487,0.13915926810184986,0.07906272960895569,0.0975609756097561,0.0,0.0,0.1403930245322812,0.1,0.2727272727272727,0.3479249109016291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.30728552128748865,0.22186814858669976,0.0,0.0,0.16666666666666666,0.5120813733483129,0.0,0.2727272727272727,0.643169684995061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.1569208552732542,0.08474612252022329,0.12195121951219512,0.0,0.0,0.13665186865545814,0.2,0.2545454545454545,0.40230294143656253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.1503118340977189,0.08469894764650451,0.14634146341463417,0.0,0.0,0.15117288485452687,0.1,0.2545454545454545,0.35550907677709864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.15833725379697952,0.06881045017802617,0.17073170731707318,0.0,0.0,0.5496658883471175,0.0,0.10909090909090909,0.5344093240216469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11486486486486487,0.1512124924840309,0.08571792491882974,0.14634146341463417,0.0,0.0,0.18064909933227397,0.0,0.6181818181818182,0.3982675062888207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.11486486486486487,0.1373327932737423,0.07471674436761491,0.7073170731707318,0.16666666666666666,0.3333333333333333,0.27227976326083586,0.1,0.43636363636363634,0.6121130452805933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11486486486486487,0.11083884504398885,0.052966768839580666,0.4634146341463415,0.0,0.0,0.3531244328959914,0.1,0.3090909090909091,0.5685625897760387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.19085655631504927,0.09578386359857013,0.14634146341463417,0.0,0.0,0.22594968579365782,0.2,0.4727272727272727,0.6302954173104667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.32057903780500996,0.22066636867871434,0.0,0.0,0.16666666666666666,0.5483879550028938,0.0,0.2909090909090909,0.6730067689636279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.13313894542463023,0.0659952895888592,0.0975609756097561,0.0,0.0,0.29383883155921114,0.1,0.2909090909090909,0.40600016960380303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.09733400086040549,0.05387724390235273,0.5365853658536586,0.0,0.16666666666666666,0.19970548726618398,0.0,0.41818181818181815,0.6097762828655438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11486486486486487,0.15833725379697952,0.024295059965161354,0.4878048780487805,0.0,0.0,0.29246951050490805,0.0,0.2727272727272727,0.6212627679294382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.11486486486486487,0.0677682540561075,0.061209398650090986,0.07317073170731708,0.16666666666666666,0.0,0.14102922924210354,0.4,0.19999999999999998,0.541774360572354,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.11486486486486487,0.13720951880187277,0.07489011202853135,0.2682926829268293,0.3333333333333333,0.16666666666666666,0.08126238600229344,1.0,0.36363636363636365,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.16290092506170012,0.08729828318840818,0.0975609756097561,0.3333333333333333,0.5,0.2673530014046909,0.30000000000000004,0.5272727272727272,0.6123591684366261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.03535209956552038,0.07207495143936438,0.5365853658536586,0.0,0.3333333333333333,0.6210339329561785,0.0,0.21818181818181817,0.28934784920812373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11486486486486487,0.1906552918711807,0.1108420832895983,0.12195121951219512,0.0,0.0,0.1729670586946895,0.1,0.4909090909090909,0.4101761759530681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11486486486486487,0.28259792144145596,0.24356741112548635,0.04878048780487805,0.0,0.0,0.20330626943855318,0.1,0.2727272727272727,0.3698329184298079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.11486486486486487,0.15221881470337392,0.08374601519738556,0.0975609756097561,0.0,0.5,0.45453787738202156,0.0,0.34545454545454546,0.4161189295651315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11486486486486487,0.19331198253024626,0.10889376100501352,0.0975609756097561,0.0,0.0,0.18006821223411576,0.0,0.4727272727272727,0.5360077110754843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11486486486486487,0.18294937947656148,0.10957425855840663,0.12195121951219512,0.0,0.0,0.13184334819582286,0.0,0.6181818181818182,0.5609358431579172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11599099099099099,0.15833725379697952,0.02520789377161936,0.4878048780487805,0.0,0.0,0.320017210355113,0.1,0.2727272727272727,0.6202073628565985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11599099099099099,0.15833725379697952,0.03567128076244031,0.17073170731707318,0.0,0.0,0.13680241857455833,0.0,0.18181818181818182,0.5946494612617863,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11599099099099099,0.18526895219214715,0.09756589445329628,0.12195121951219512,0.0,0.0,0.22024112400862408,0.2,0.4909090909090909,0.6835692149745671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11599099099099099,0.16208831986958064,0.09618131190965068,0.0975609756097561,0.0,0.0,0.3274863116366506,0.0,0.2909090909090909,0.4657842872956356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.11599099099099099,0.135606950667569,0.08261617697182128,0.14634146341463417,0.0,0.0,0.14819922947387898,0.2,0.2545454545454545,0.387993206479086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11599099099099099,0.14528777041764887,0.0765093895689278,0.3170731707317073,0.0,0.0,0.3606483798240271,0.4,0.5636363636363636,0.6280191110288166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11599099099099099,0.31050826819493466,0.2208774762386058,0.0,0.0,0.0,0.5452741301834195,0.0,0.2727272727272727,0.6042022186506242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11599099099099099,0.10432290867374278,0.0573174715682933,0.5121951219512195,0.0,0.0,0.1769657429250397,0.0,0.41818181818181815,0.6305851195893417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11599099099099099,0.13767997443941563,0.07785741158544138,0.17073170731707318,0.0,0.0,0.19642330640593228,0.0,0.2909090909090909,0.5033703480976952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11599099099099099,0.12362668464629031,0.06217176607395369,0.04878048780487805,0.0,0.0,0.15252716318076837,0.0,0.36363636363636365,0.6060202963335266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11599099099099099,0.15833725379697952,0.0434586730415646,0.14634146341463417,0.0,0.0,0.25128945335708647,0.0,0.16363636363636364,0.3152237846893204,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11599099099099099,0.15833725379697952,0.02292580925547435,0.6585365853658537,0.0,0.0,0.3203971377581532,0.0,0.09090909090909091,0.32210224946434596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.11599099099099099,0.0653606281463293,0.09397706593514163,0.4878048780487805,0.16666666666666666,0.16666666666666666,0.3527187080867188,0.0,0.18181818181818182,0.35481758338261626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11599099099099099,0.20709356532414896,0.22901750069877783,0.3170731707317073,0.0,0.0,0.053735324785042185,0.0,0.12727272727272726,0.22375698462307692,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.11599099099099099,0.27891981372975716,0.16137344927344796,0.04878048780487805,0.0,0.0,0.41745170619701344,0.1,0.8363636363636363,0.507783989863607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11599099099099099,0.20683695315821649,0.2270054923346727,0.34146341463414637,0.0,0.0,0.006791519394319952,0.0,0.14545454545454545,0.22912063160483992,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.11599099099099099,0.1581712106307879,0.07887049199855173,0.07317073170731708,0.0,0.0,0.29598359326819906,0.2,0.2909090909090909,0.5293199977991441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11599099099099099,0.12101779429264353,0.06297255955532965,0.024390243902439025,0.0,0.0,0.2907080017389827,0.1,0.21818181818181817,0.38360232545579886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11599099099099099,0.1258028564456196,0.08567310878879691,0.04878048780487805,0.0,0.3333333333333333,0.30640801596179945,0.0,0.23636363636363636,0.4331061127115925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.13750638385657896,0.08814389279981696,0.41463414634146345,0.0,0.0,0.30845378600223444,0.0,0.2909090909090909,0.5229357643300464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.25844115656612665,0.1346477039399275,0.3902439024390244,0.16666666666666666,0.0,0.40957636402848974,0.0,0.2909090909090909,0.5241644641584132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11711711711711713,0.1297853766286696,0.09381549199265488,0.43902439024390244,0.0,0.0,0.2945713589022213,0.0,0.2909090909090909,0.5298106667867949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.2877251331490086,0.24414648270038414,0.07317073170731708,0.0,0.0,0.20330007381263523,0.0,0.2545454545454545,0.38190962575851317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11711711711711713,0.10536696797631116,0.06526289967437543,0.04878048780487805,0.0,0.16666666666666666,0.2981813756213234,0.0,0.3818181818181818,0.3968675999366813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11711711711711713,0.12852747385449081,0.07506112094576187,0.17073170731707318,0.0,0.0,0.20900512694024728,0.0,0.2909090909090909,0.5590390037338552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.17194524600804553,0.09564587709294275,0.21951219512195122,0.0,0.0,0.26071936426965076,0.0,0.19999999999999998,0.6442391518453868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11711711711711713,0.1489382042683157,0.07978096706132379,0.2682926829268293,0.0,0.0,0.4046038622070573,0.30000000000000004,0.6545454545454545,0.6318902728321263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11711711711711713,0.10574937041966151,0.05936486108768748,0.0,0.0,0.0,0.26674735382681447,0.0,0.36363636363636365,0.6051592532080297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11711711711711713,0.1888866805706853,0.09300762228022111,0.1951219512195122,0.0,0.16666666666666666,0.25332379592066173,0.1,0.21818181818181817,0.6299550061083299,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.11711711711711713,0.04788332700188937,0.03650391728357642,0.3170731707317073,0.0,0.0,0.19961612622154276,0.0,0.09090909090909091,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.11711711711711713,0.11455612384807552,0.0801235745817063,0.32926829268292684,0.0,0.0,0.13759199448115594,0.0,0.12727272727272726,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11711711711711713,0.15078983715190683,0.08845288822267483,0.0,0.8333333333333333,0.16666666666666666,0.2732858145469339,0.2,0.6181818181818182,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.11711711711711713,0.1567548121070626,0.07740925028511314,0.04878048780487805,0.0,0.0,0.24950669703206166,0.1,0.6363636363636364,0.6366858927498777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11711711711711713,0.15364779225484101,0.08621090234919077,0.07317073170731708,0.0,0.0,0.22941963700206125,0.0,0.6363636363636364,0.4235235163986564,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.06847519541519596,0.03504739305750971,0.36585365853658536,0.0,0.0,0.09529160536095163,0.0,0.16363636363636364,0.4575515855925555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11711711711711713,0.2579883115674223,0.13074634188338607,0.43902439024390244,0.0,0.16666666666666666,0.31350690300401457,0.1,0.2909090909090909,0.5934385679200676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.15833725379697952,0.06608845996445373,0.17073170731707318,0.0,0.0,0.545096051021204,0.0,0.12727272727272726,0.5295561857961008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.14520726464010142,0.07296065969343407,0.0975609756097561,0.0,0.16666666666666666,0.48102930191314697,0.0,0.16363636363636364,0.46699974105988984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11711711711711713,0.052064595823259625,0.03410979244234936,0.17073170731707318,0.0,0.16666666666666666,0.15859727025383255,0.0,0.2909090909090909,0.22730112262454522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11824324324324324,0.20192610072782252,0.10213242222927224,0.0,0.6666666666666666,0.0,0.26702696915526347,0.0,0.05454545454545454,0.44161047503421313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11824324324324324,0.1561812084420371,0.08355967444619647,0.14634146341463417,0.0,0.5,0.309920460841685,0.30000000000000004,0.5272727272727272,0.5579390319587402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11824324324324324,0.22780619240377672,0.11854456079602882,0.2682926829268293,0.0,0.0,0.3183124429578701,0.30000000000000004,0.2909090909090909,0.6232803501587872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11824324324324324,0.10707268413809759,0.09652509880187615,0.3170731707317073,1.0,0.3333333333333333,0.2740962144801548,0.0,0.5272727272727272,0.2729182301288748,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.11824324324324324,0.1405731508200268,0.07285451622756686,0.12195121951219512,0.0,0.0,0.14158069393441935,0.0,0.21818181818181817,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11824324324324324,0.12168951437405498,0.11686631466348393,0.12195121951219512,0.0,0.16666666666666666,0.3465682106500071,0.0,0.16363636363636364,0.34422575046319964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11824324324324324,0.21923232709497417,0.1420694909477314,0.24390243902439024,0.0,0.0,0.19718994766780495,0.0,0.3818181818181818,0.5919874282166712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11824324324324324,0.05175515174081165,0.029900614334793005,0.14634146341463417,0.0,0.0,0.13170057976888463,0.0,0.2909090909090909,0.23131601550120162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11824324324324324,0.08503925914558211,0.04953361740469791,0.17073170731707318,0.0,0.0,0.12025191463924442,0.0,0.2727272727272727,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11824324324324324,0.13871397051979056,0.07606948387150037,0.12195121951219512,0.0,0.0,0.05304627975201012,0.4,0.2727272727272727,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11824324324324324,0.11032813651767226,0.061327335834387896,0.24390243902439024,0.0,0.16666666666666666,0.4684386657797143,0.30000000000000004,0.4909090909090909,0.541774360572354,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11824324324324324,0.23854616628971512,0.13080884859106343,0.3170731707317073,0.0,0.0,0.27121615430384105,0.2,0.3090909090909091,0.5374793877678442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11824324324324324,0.06689778533637578,0.046045035493195614,0.24390243902439024,0.0,0.0,0.24330202818040608,0.7000000000000001,0.5272727272727272,0.6107937561726485,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11824324324324324,0.08627703547537403,0.05721604558979796,0.7560975609756098,0.0,0.0,0.36601773949717104,0.0,0.34545454545454546,0.25019190985169587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11824324324324324,0.07878496655236522,0.05168125353074446,0.7560975609756098,0.0,0.0,0.3803335022720983,0.0,0.34545454545454546,0.3187708358599208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11824324324324324,0.1571045090782843,0.07442426015055861,0.12195121951219512,0.0,0.0,0.2312643349498016,0.1,0.6181818181818182,0.7046437068999375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11824324324324324,0.13930770062920295,0.07602230899778159,0.2682926829268293,0.0,0.0,0.39265435508703916,0.0,0.4909090909090909,0.42292418608018223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11824324324324324,0.3204356368887536,0.22491210731340272,0.0,0.0,0.0,0.5248924187441102,0.0,0.2909090909090909,0.6400770851146814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.11824324324324324,0.1786624468221602,0.10993986382972701,0.17073170731707318,0.0,0.0,0.23432174452747964,0.0,0.6,0.5274646528138638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.11824324324324324,0.15833725379697952,0.03358143385669925,0.17073170731707318,0.0,0.16666666666666666,0.14425172101449543,0.0,0.18181818181818182,0.5856731017601228,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.11936936936936939,0.10085361282255771,0.06008545728374153,0.5365853658536586,0.0,0.0,0.18781209028464005,0.0,0.41818181818181815,0.642439967958183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.11936936936936939,0.15833725379697952,0.07069154826756174,0.07317073170731708,0.5,0.6666666666666666,0.31400769909499604,0.1,0.6909090909090909,0.541774360572354,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.11936936936936939,0.19302769650328186,0.09829120813672221,0.12195121951219512,0.0,0.0,0.19755482307610125,0.2,0.4909090909090909,0.6792874453859117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
